sentence,label
"Feltham trams (so named because they were manufactured by the Union Construction Company in Feltham) were built in total, 54 for Metropolitan Electric Tramways and 46 for London United Tramways.100 Films and a Funeral is both a memoir by Michael Kuhn and a 2007 documentary film adaptation by filmmaker Michael McNamara about the rise and fall of PolyGram Filmed Entertainment (PFE), the company that produced Four Weddings and a Funeral, The Usual Suspects, and",0
Trainspotting.100% Fun is the fifth album by alternative rock musician Matthew Sweet.100GE Optical Transceiver,1
comes with 100 Gigabit of data,0
transmit.100% Ginuwine is the second studio album from American R&B recording artist,0
"Ginuwine.100 Girls is a 2000 comedy film written and directed by Michael Davis.100 Girls is a comic book series created by Adam Gallardo and Todd Demong, and published by",1
"Arcana Studio.100 Golf Courses ranks the course as the 26th best in Denmark.100 Grand is an American game show hosted by Jack Clark.100 Greatest African Americans is a biographical dictionary of one hundred historically great Black Americans (in alphabetical order; that is, they are not ranked), as assessed by Temple University professor Molefi Kete Asante in 2002.100",1
"Greatest is a long-running TV strand on Channel 4 in the United Kingdom that has been broadcasting since 1999.100 Heroes and Villains, but did not make the final list.100 Heroes and Villains is a list of the one-hundred greatest screen characters (fifty each in the hero and villain categories) as chosen by the American Film Institute in June 2003.100 Heroes and Villains, making her the highest-ranking heroine.100% Hits is an Australian compilation album series of popular Top",1
40 songs by artists signed under the Warner Music Australasia label.100,0
"Huntley Street is a Christian daily television talk show and the flagship program of Crossroads Christian Communications based in Burlington, Ontario, Canada.100",0
is,0
a 2008 Filipino film starring Mylene Dizon who portrays the role of a woman terminally-ill with cancer and had about 100 days or about three months to live.100% is,0
"a black-and-white comic book with gray tones written and drawn by Paul Pope.100 is a play produced by the theatrical company ""TheImaginaryBody"" for the Edinburgh Festival Fringe.100, is a set of variations for orchestra written by the German composer Max Reger in 1904.100% is a television game show that was shown in the United Kingdom from 31 March 1997, the day after the inception of its host television station Channel 5, till",0
"24 December 2001.100 is the first EP of Christian hip hop artist KB, released on March 4, 2014.100% is the seventh and last release for the Italian hardcore punk band",1
"Negazione.100% Kelly Key is a compilation album by Brazilian pop singer Kelly Key, released on December 10, 2007, by",0
Som Livre.100 kilometers is 62.14 miles.100 km further on,0
"it merges with the Lukusashi coming from the north-east, and the combined river turns south towards the Luangwa River.100",0
Kuku Yalanji speakers can both read and write in,0
Kuku Yalanji.100% Lena was released in 2002 and is a compilation album by Swedish pop singer Lena Philipsson.100% Live is Prong's first live,1
album.100% Love is a 2011 Telugu language Indian romantic drama film directed by Sukumar and produced by Bunny Vasu under Geetha Arts,1
studio.100% Love is a 2012 Indian Bengali romantic drama movie directed by Rabi Kinagi.100% Love is the Feature film soundtrack of the 2011 romance film of the same name directed by Sukumar which featured Naga Chaitanya and Tamannaah in the Lead,1
roles.100% Love released on 20 January 2012.100 members are elected through a system of party-list proportional representation.100,1
"Memories is the thirty-first studio album of Bobby Vinton, released in 1979 by the Canadian label Ahed.100 meters competition of the athletics events at the 2015 Parapan American Games was held between August 11 and 12 at the CIBC Athletics Stadium.100 meters competition of the athletics events at the 2015 Parapan American Games was held on August 11 at the CIBC Athletics Stadium.100 meters north of the hall",0
is a bitumen,0
"well, near a ford across the Row Brook, from which the village gets its name.100% Mexicano is a studio album by Mexican-American performer Pepe Aguilar.100 Mile House is a town and district municipality located in the South Cariboo region of central British Columbia,",1
Canada.100 Mile Rule is a 2002 comedy film directed by Brent Huff.100 miles,0
"is a 2007 United Arab Emirates comedy short thriller crime film written and directed by Mustafa Abbas and starring Abbas, Mahmood Arjumand, Kurt Neyberg, and Salma Othman.100 Miles of Hate",0
is,0
"the name given to an American college football rivalry between the Middle Tennessee Blue Raiders football team of Middle Tennessee State University and Western Kentucky Hilltoppers football team of Western Kentucky University.100 Miles & Running is the third official mixtape by Washington,",0
D.C. rapper Wale.100 Million BC is a 2008 direct-to-DVD action film directed by Griff Furst and distributed by film studio,1
"The Asylum.100 million for the upgrade of the stadium, which had fallen into disrepair.$100 million program and its research data, which involved six ongoing clinical trials and data collected on thousands of clinical trial subjects.100",0
"Monkeys is an independent funk rock band from Los Angeles,",0
"California.100 Mothers was an art exhibition curated by Harry Pye that originally took place at the ""Oh Art"" Gallery at The Oxford House, Bethnal Green in March 2004.100",1
Movie Quotes is a list of the top 100 movie quotations in American cinema.100 Movies and the fifth greatest animated film in their 10 Top 10 list.100,1
"Movies, at number 85; and previously in AFI's 100 Years...100 Laughs 2000 showing, at number 12.100 Movies list, and 7th on their 2007 updated list.100 Movies list and number 48 on the 10th-anniversary edition, and in 1997 was added to the United States National Film Registry in the Library of Congress as being ""culturally, historically, or esthetically significant"".100 Movies lists, but there are many others and several entries with dozens of positive reviews, which are considered surprising to some experts.100m sprint has been one of original track events in the Summer Paralympics since 1968.100 najboljih pesama svih vremena YU rocka (Top 100 Yugoslav Rock Songs of All Times) was a list compiled by the Serbian music magazine Rock Express.100 Neediest Cases is an annual charitable campaign jointly sponsored by the St. Louis Post-Dispatch and the local chapter of the United Way.100% NL (Dutch: 100 procent NL) is a Dutch commercial radio station which broadcasts nationwide on FM since 8 July 2006.100% NL runs",1
"primarily Dutch products.100% NL TV is a non-stop music television channel that airs mainly music videos of Dutch artists.100 North Central Expressway is a mid-rise Class B skyscraper located on the eastern edge of the Main Street District of downtown Dallas, Texas",1
(USA).100,0
"North Main is the tallest building in Memphis,",1
"Tennessee.100 Oaks Mall (sometimes written out as One Hundred Oaks Mall) is a shopping mall located three miles south of downtown Nashville, Tennessee along Interstate 65 and Tennessee State Route",0
155.100% of all donations go directly to the hospitals.100% of all proceeds from this album go to charity.100% of Conway Christian graduates attend college.100% of donations goes to early detection research,1
"activities.100% of donations made by individual donors go directly to the registered teacher.100% of Forticom is owned by Mail.ru Group.100 of His Most Celebrated Tales (2003) is a collection of short stories by Ray Bradbury.100% of its shares is owned by the State Treasury.100% of net proceeds from the downloads of Broken Branches go to benefit the Open Prosthetics Project.100% of North Carolina Lottery net proceeds go directly to benefit the state's education, with the current figure sitting at more than $5.5 billion since its inception.100% of seasonal H3N2 and 2009 pandemic flu samples tested have shown resistance to rimantadine",1
and it is no longer recommended to prescribe for treatment of the flu.100% of Shorecrest seniors,0
are accepted to college.100 of the 105 passengers and crew on board were killed in the crash.100% of the district's inhabitants speak Finnish as their native language.100% of the money and food is then given directly to local charities of the group's choice.100% of the plant's habitat is potential territory for oil and mineral,0
